labels,lf,snr
B,15.6311397070102,23.7114196199602
B,6.56238975633362,23.9078066244618
B,12.2343476076797,23.6272744267889
B,13.3664811369055,23.1911950286111
B,15.5317847848417,22.6296111519977
B,8.93207299935569,22.8554865899082
B,12.2503591221701,22.7306766531745
B,13.98685307906,23.3979133794367
B,11.3403438949764,22.1873646315105
B,10.7638079009864,23.1562704431729
B,8.92609943581494,22.9788701809823
B,8.70645921362701,22.7156032115519
B,11.2439175793301,22.801342440579
B,10.1597124321618,23.0902714262599
B,13.4265085728719,23.2519927417504
B,15.2572495913912,21.8160712356705
B,9.61989324453075,22.3430956649944
B,9.21461209930212,22.4635246134481
B,10.4890609594908,22.3569813528455
B,10.1217450128062,22.4185935221081
B,12.9788433027648,22.1925027121914
B,13.8295111941629,22.5599138524235
B,10.902704423916,22.3266178575447
